user_id,signup_date,plan_type,region,churn_label
U_02173,2025-05-05,Pro,East,0
U_02174,2024-08-12,Enterprise,East,1
U_02175,2026-06-26,Free,North,0
U_02176,2025-06-10,Free,West,0
U_02177,2023-09-16,Pro,West,0
U_02178,2024-10-13,Free,North,0
U_02179,2025-11-18,Pro,West,0
U_02180,2024-06-23,Free,West,0
U_02181,2025-08-07,Free,West,0
U_02182,2023-08-06,Free,North,1
U_02183,2024-06-21,Free,East,0
U_02184,2026-01-15,Enterprise,East,1
U_02185,2025-04-17,Pro,West,0
U_02186,2025-07-14,Free,South,0
U_02187,2024-02-27,Free,North,0
U_02188,2025-01-13,Pro,East,0
U_02189,2025-03-13,Free,South,0
U_02190,2024-05-11,Pro,West,0
U_02191,2025-06-21,Free,North,0
U_02192,2025-02-18,Pro,East,0
U_02193,2026-06-29,Free,West,0
U_02194,2025-04-05,Free,West,0
U_02195,2024-10-13,Pro,North,0
U_02196,2023-12-09,Enterprise,East,0
U_02197,2024-01-16,Free,West,0
U_02198,2025-10-19,Enterprise,West,0
U_02199,2023-11-23,Free,West,0
U_02200,2023-11-16,Pro,West,0
U_02201,2024-01-30,Free,West,0
U_02202,2025-02-08,Free,South,0
U_02203,2025-12-26,Pro,South,0
U_02204,2025-05-16,Pro,East,0
U_02205,2025-12-08,Pro,South,0
U_02206,2023-10-07,Free,West,1
U_02207,2023-08-15,Pro,North,0
U_02208,2025-10-31,Free,South,0
U_02209,2024-07-11,Free,North,1
U_02210,2025-09-02,Pro,East,0
U_02211,2024-08-13,Pro,South,0
U_02212,2024-01-29,Enterprise,West,0
U_02213,2024-05-12,Enterprise,North,1
U_02214,2023-11-16,Enterprise,East,1
U_02215,2026-03-22,Free,East,1
U_02216,2025-04-13,Free,South,1
U_02217,2024-08-07,Free,West,1
U_02218,2024-11-23,Free,West,0
U_02219,2024-09-16,Free,South,1
U_02220,2023-09-29,Free,North,0
U_02221,2026-03-08,Enterprise,East,0
U_02222,2025-04-14,Free,South,1
U_02223,2026-05-20,Enterprise,East,1
U_02224,2024-11-12,Pro,East,1
U_02225,2025-05-24,Free,West,0
U_02226,2024-04-23,Free,East,1
U_02227,2023-09-17,Enterprise,South,0
U_02228,2026-04-20,Free,South,1
U_02229,2026-01-29,Free,West,0
U_02230,2024-07-02,Free,West,0
U_02231,2026-03-17,Free,North,1
U_02232,2025-12-18,Free,East,0
U_02233,2024-06-20,Free,West,0
U_02234,2025-05-05,Free,North,0
U_02235,2026-05-21,Pro,East,0
U_02236,2025-01-11,Enterprise,East,0
U_02237,2026-05-10,Pro,West,1
U_02238,2024-04-16,Free,West,0
U_02239,2024-09-20,Pro,South,1
U_02240,2025-09-05,Pro,East,0
U_02241,2024-03-25,Enterprise,East,0
U_02242,2024-06-26,Enterprise,South,0
U_02243,2026-02-20,Enterprise,East,1
U_02244,2024-12-30,Free,South,0
U_02245,2025-11-24,Free,East,1
U_02246,2024-04-17,Free,West,1
U_02247,2024-02-02,Pro,East,1
U_02248,2024-08-18,Pro,East,0
U_02249,2024-02-16,Free,South,1
U_02250,2026-06-02,Pro,East,0
U_02251,2024-06-06,Free,East,0
U_02252,2025-03-22,Free,South,1
U_02253,2023-12-02,Free,North,1
U_02254,2025-02-20,Pro,North,1
U_02255,2024-09-16,Pro,East,0
U_02256,2024-10-04,Free,West,0
U_02257,2023-10-10,Pro,North,0
U_02258,2023-12-11,Pro,East,0
U_02259,2025-12-29,Enterprise,West,1
U_02260,2024-08-10,Free,South,0
U_02261,2024-04-19,Free,South,1
U_02262,2024-02-21,Pro,North,0
U_02263,2024-05-30,Free,South,1
U_02264,2024-04-10,Pro,West,1
U_02265,2023-09-08,Free,South,0
U_02266,2025-07-10,Free,West,0
U_02267,2024-07-30,Free,East,0
U_02268,2024-01-15,Free,East,0
U_02269,2025-08-23,Free,West,0
U_02270,2023-11-08,Free,North,1
U_02271,2024-05-15,Free,West,0
U_02272,2026-01-08,Pro,South,0
U_02273,2023-12-16,Enterprise,North,1
U_02274,2024-11-16,Pro,West,0
U_02275,2026-01-09,Pro,North,0
U_02276,2025-12-07,Pro,South,0
U_02277,2024-01-18,Pro,West,0
U_02278,2024-08-12,Free,North,0
U_02279,2025-09-10,Free,North,0
U_02280,2024-09-06,Free,East,0
U_02281,2026-05-19,Pro,North,0
U_02282,2024-03-10,Pro,West,1
U_02283,2026-05-11,Pro,East,0
U_02284,2025-01-21,Pro,North,0
U_02285,2024-03-31,Enterprise,South,1
U_02286,2024-11-26,Pro,East,0
U_02287,2023-12-19,Free,North,0
U_02288,2025-08-24,Free,North,0
U_02289,2024-05-05,Pro,West,1
U_02290,2026-03-17,Free,East,0
U_02291,2025-04-19,Free,East,1
U_02292,2024-08-28,Free,South,0
U_02293,2024-04-20,Free,South,1
U_02294,2025-05-11,Free,North,0
U_02295,2024-03-15,Pro,West,0
U_02296,2026-02-16,Free,North,0
U_02297,2023-12-10,Free,North,1
U_02298,2025-01-29,Pro,North,0
U_02299,2025-03-02,Pro,West,1
U_02300,2024-05-16,Free,South,1
U_02301,2025-11-01,Enterprise,South,1
U_02302,2024-09-15,Pro,East,0
U_02303,2025-07-02,Free,North,0
U_02304,2025-03-29,Free,North,0
U_02305,2024-06-28,Pro,South,0
U_02306,2024-09-20,Pro,North,1
U_02307,2023-11-01,Pro,East,1
U_02308,2024-02-06,Pro,North,0
U_02309,2026-01-25,Free,North,1
U_02310,2024-07-09,Pro,West,0
U_02311,2025-07-08,Pro,West,1
U_02312,2023-11-26,Free,South,0
U_02313,2025-03-23,Free,West,0
U_02314,2024-08-21,Free,East,1
U_02315,2025-01-16,Free,East,0
U_02316,2024-06-13,Free,West,1
U_02317,2023-10-11,Enterprise,East,0
U_02318,2024-06-28,Enterprise,North,0
U_02319,2024-03-30,Free,North,0
U_02320,2023-12-14,Pro,North,0
U_02321,2025-09-03,Pro,West,0
U_02322,2024-05-29,Pro,West,1
U_02323,2024-10-05,Pro,West,0
U_02324,2026-03-27,Pro,East,0
U_02325,2025-11-05,Pro,North,1
U_02326,2026-02-28,Free,East,0
U_02327,2026-02-05,Free,West,0
U_02328,2023-12-20,Free,North,1
U_02329,2024-05-22,Free,South,0
U_02330,2023-09-02,Free,North,1
U_02331,2025-07-26,Free,West,0
U_02332,2025-07-09,Pro,South,0
U_02333,2024-08-10,Pro,East,0
U_02334,2024-10-14,Pro,West,0
U_02335,2025-07-04,Free,South,0
U_02336,2025-08-16,Pro,East,0
U_02337,2024-04-22,Pro,North,0
U_02338,2026-01-20,Enterprise,North,1
U_02339,2024-08-11,Pro,West,0
U_02340,2025-06-02,Free,North,0
U_02341,2024-02-11,Enterprise,South,1
U_02342,2023-12-02,Free,South,1
U_02343,2026-03-31,Free,South,1
U_02344,2025-09-22,Free,West,1
U_02345,2025-08-30,Free,East,0
U_02346,2023-09-14,Free,North,0
U_02347,2023-09-13,Free,West,0
U_02348,2024-01-21,Enterprise,East,0
U_02349,2024-02-29,Free,North,1
U_02350,2024-06-20,Pro,South,0
U_02351,2024-09-10,Free,East,0
U_02352,2023-09-12,Free,West,0
U_02353,2024-06-28,Free,East,0
U_02354,2025-06-12,Pro,South,1
U_02355,2024-02-09,Pro,South,0
U_02356,2026-01-12,Pro,South,0
U_02357,2025-03-31,Pro,West,1
U_02358,2025-09-03,Free,South,1
U_02359,2024-04-29,Free,West,0
U_02360,2024-11-07,Free,East,0
U_02361,2025-07-31,Free,East,0
U_02362,2024-08-08,Free,East,0
U_02363,2023-08-03,Free,South,1
U_02364,2026-01-07,Enterprise,East,0
U_02365,2025-11-06,Free,West,0
U_02366,2024-06-02,Pro,East,0
U_02367,2023-09-16,Pro,North,0
U_02368,2026-01-28,Free,East,0
U_02369,2025-05-10,Free,East,0
U_02370,2023-09-21,Pro,North,0
U_02371,2024-04-18,Free,South,1
U_02372,2023-11-28,Pro,North,0
U_02373,2025-11-22,Free,South,0
U_02374,2024-03-13,Free,West,0
U_02375,2026-04-02,Free,East,0
U_02376,2025-10-08,Pro,East,0
U_02377,2023-11-01,Pro,North,1
U_02378,2025-08-11,Pro,East,0
U_02379,2024-09-24,Enterprise,East,0
U_02380,2025-10-06,Free,North,0
U_02381,2026-01-01,Free,East,1
U_02382,2024-05-27,Pro,West,0
U_02383,2023-11-05,Free,South,0
U_02384,2026-05-06,Free,East,1
U_02385,2024-10-26,Free,South,1
U_02386,2026-04-19,Free,East,0
U_02387,2025-08-08,Free,West,1
U_02388,2025-09-27,Free,North,0
U_02389,2026-01-02,Free,North,1
U_02390,2025-06-01,Enterprise,South,0
U_02391,2024-11-26,Pro,South,0
U_02392,2023-09-28,Free,East,0
U_02393,2025-08-15,Free,South,1
U_02394,2024-10-31,Free,East,1
U_02395,2025-01-28,Free,South,0
U_02396,2026-04-17,Free,West,0
U_02397,2023-12-16,Free,South,1
U_02398,2025-10-22,Pro,South,1
U_02399,2023-09-17,Free,South,0
U_02400,2025-08-20,Free,North,0
U_02401,2025-12-07,Free,West,0
U_02402,2024-05-06,Pro,North,1
U_02403,2025-03-06,Pro,North,1
U_02404,2026-05-31,Pro,East,0
U_02405,2025-06-11,Pro,North,1
U_02406,2025-03-03,Pro,West,0
U_02407,2024-04-24,Pro,North,0
U_02408,2023-10-04,Free,North,0
U_02409,2024-08-17,Free,East,0
U_02410,2024-10-13,Pro,West,0
U_02411,2024-03-03,Free,East,0
U_02412,2024-06-28,Free,North,1
U_02413,2023-12-25,Free,East,1
U_02414,2025-08-24,Free,East,0
U_02415,2025-07-16,Free,East,0
U_02416,2024-04-11,Enterprise,East,1
U_02417,2024-04-15,Free,South,0
U_02418,2025-02-01,Pro,North,0
U_02419,2024-11-18,Pro,South,1
U_02420,2026-04-25,Free,South,0
U_02421,2024-08-10,Free,South,0
U_02422,2024-06-16,Pro,North,0
U_02423,2026-03-02,Free,South,0
U_02424,2023-12-31,Free,South,0
U_02425,2025-03-24,Free,South,0
U_02426,2024-07-22,Free,East,1
U_02427,2025-12-18,Free,East,1
U_02428,2025-03-08,Pro,North,0
U_02429,2025-10-20,Free,South,0
U_02430,2024-01-29,Free,East,1
U_02431,2025-07-12,Pro,West,0
U_02432,2025-05-01,Free,East,1
U_02433,2024-12-05,Enterprise,East,1
U_02434,2025-10-26,Free,West,1
U_02435,2026-01-04,Pro,West,1
U_02436,2023-12-02,Free,West,0
U_02437,2024-06-05,Free,East,1
U_02438,2024-08-20,Free,North,1
U_02439,2024-03-09,Enterprise,East,1
U_02440,2023-10-05,Free,South,1
U_02441,2024-05-27,Free,West,0
U_02442,2024-02-28,Free,South,1
U_02443,2025-08-18,Enterprise,South,0
U_02444,2024-11-21,Pro,South,1
U_02445,2023-11-30,Enterprise,North,1
U_02446,2024-07-12,Free,East,0
U_02447,2024-12-13,Enterprise,West,1
U_02448,2024-08-22,Free,East,1
U_02449,2024-01-28,Free,West,0
U_02450,2023-10-17,Free,West,1
U_02451,2023-08-13,Enterprise,West,1
U_02452,2026-06-24,Free,North,0
U_02453,2025-10-09,Free,South,0
U_02454,2023-10-30,Pro,East,1
U_02455,2025-09-04,Free,North,0
U_02456,2026-06-11,Pro,West,1
U_02457,2025-03-24,Pro,East,0
U_02458,2023-11-25,Free,East,0
U_02459,2025-01-04,Free,North,0
U_02460,2024-11-06,Free,East,1
U_02461,2024-02-20,Enterprise,North,1
U_02462,2025-03-02,Pro,West,0
U_02463,2023-08-10,Free,East,0
U_02464,2026-04-08,Free,East,0
U_02465,2025-06-19,Free,West,1
U_02466,2025-06-01,Free,North,0
U_02467,2026-04-24,Enterprise,North,0
U_02468,2025-06-27,Pro,North,1
U_02469,2024-04-26,Free,North,1
U_02470,2024-04-20,Pro,North,0
U_02471,2023-12-27,Pro,East,1
U_02472,2023-08-31,Free,South,0
U_02473,2025-11-04,Free,West,0
U_02474,2026-01-12,Free,East,0
U_02475,2024-06-12,Pro,West,0
U_02476,2024-02-15,Pro,South,1
U_02477,2025-06-12,Free,North,0
U_02478,2026-01-19,Free,East,1
U_02479,2026-04-15,Pro,West,0
U_02480,2024-01-28,Pro,South,1
U_02481,2025-11-15,Pro,South,1
U_02482,2026-01-03,Free,West,0
U_02483,2025-10-01,Free,North,0
U_02484,2024-07-15,Free,East,1
U_02485,2024-02-14,Pro,West,0
U_02486,2025-12-28,Free,South,1
U_02487,2024-07-08,Free,South,0
U_02488,2024-08-28,Free,North,0
U_02489,2025-03-11,Free,North,1
U_02490,2024-08-29,Pro,East,1
U_02491,2026-01-04,Free,West,1
U_02492,2024-04-13,Enterprise,West,0
U_02493,2023-09-14,Enterprise,West,0
U_02494,2025-03-28,Free,North,0
U_02495,2025-06-01,Pro,West,0
U_02496,2025-12-22,Free,South,1
U_02497,2025-08-23,Enterprise,South,0
U_02498,2026-03-23,Free,West,0
U_02499,2026-05-05,Pro,South,1
U_02500,2025-01-10,Free,South,0
U_02501,2025-01-15,Pro,North,0
U_02502,2024-01-16,Free,East,1
U_02503,2024-06-16,Free,South,1
U_02504,2025-04-12,Free,West,1
U_02505,2023-10-26,Free,South,0
U_02506,2025-08-04,Pro,East,1
U_02507,2024-01-23,Free,East,1
U_02508,2024-11-16,Free,South,1
U_02509,2026-05-31,Enterprise,West,0
U_02510,2023-11-05,Pro,North,0
U_02511,2023-09-13,Free,West,1
U_02512,2024-11-12,Pro,South,0
U_02513,2024-02-21,Pro,West,0
U_02514,2025-09-10,Free,East,1
U_02515,2023-08-04,Pro,East,0
U_02516,2026-01-14,Pro,South,0
U_02517,2026-01-29,Free,North,0
U_02518,2025-11-17,Free,North,0
U_02519,2024-10-28,Pro,West,1
U_02520,2024-05-29,Free,North,1
U_02521,2025-07-07,Free,North,0
U_02522,2025-01-31,Enterprise,East,0
U_02523,2024-10-24,Free,West,0
U_02524,2024-07-28,Enterprise,East,0
U_02525,2024-11-11,Free,North,0
U_02526,2025-07-12,Free,North,1
U_02527,2025-12-29,Free,North,0
U_02528,2026-03-22,Free,North,1
U_02529,2024-01-24,Pro,North,1
U_02530,2024-06-12,Free,South,0
U_02531,2024-11-16,Free,North,1
U_02532,2025-03-24,Pro,North,0
U_02533,2024-08-07,Enterprise,South,0
U_02534,2024-02-26,Pro,South,0
U_02535,2023-10-31,Pro,South,0
U_02536,2024-07-12,Pro,West,0
U_02537,2024-12-04,Pro,West,0
U_02538,2026-06-02,Free,West,0
U_02539,2026-03-27,Pro,North,0
U_02540,2026-02-09,Free,West,0
U_02541,2026-06-05,Free,South,1
U_02542,2026-05-23,Free,East,1
U_02543,2025-05-23,Free,South,0
U_02544,2025-12-13,Enterprise,North,0
U_02545,2023-10-04,Free,North,1
U_02546,2025-07-23,Enterprise,West,0
U_02547,2025-05-12,Pro,North,0
U_02548,2024-06-13,Free,South,0
U_02549,2025-04-01,Free,West,1
U_02550,2026-05-13,Free,East,0
U_02551,2024-12-26,Pro,East,0
U_02552,2025-06-22,Pro,West,0
U_02553,2024-06-16,Free,North,0
U_02554,2024-08-02,Pro,South,1
U_02555,2026-03-02,Pro,East,0
U_02556,2023-08-31,Free,South,1
U_02557,2024-02-19,Pro,South,0
U_02558,2025-07-25,Enterprise,North,0
U_02559,2024-11-20,Free,South,1
U_02560,2023-10-31,Free,East,0
U_02561,2025-07-06,Free,West,1
U_02562,2024-09-01,Pro,South,0
U_02563,2025-04-12,Pro,West,0
U_02564,2024-10-18,Free,East,0
U_02565,2025-02-16,Pro,North,0
U_02566,2025-03-26,Free,West,0
U_02567,2024-09-27,Free,South,1
U_02568,2023-12-01,Pro,West,0
U_02569,2024-02-10,Free,West,1
U_02570,2026-03-07,Pro,West,0
U_02571,2025-03-08,Enterprise,East,0
U_02572,2023-11-29,Pro,West,0
U_02573,2026-02-06,Pro,North,1
U_02574,2024-04-28,Pro,North,0
U_02575,2023-11-11,Pro,West,1
U_02576,2025-02-17,Pro,South,0
U_02577,2024-04-26,Pro,South,0
U_02578,2025-01-04,Pro,North,0
U_02579,2025-03-14,Pro,East,1
U_02580,2024-03-30,Free,North,1
U_02581,2025-04-03,Free,South,1
U_02582,2023-11-30,Pro,South,1
U_02583,2025-01-30,Pro,South,0
U_02584,2025-04-20,Free,South,0
U_02585,2023-10-26,Free,South,0
U_02586,2024-10-09,Free,West,1
U_02587,2023-10-19,Enterprise,North,0
U_02588,2024-11-12,Pro,North,1
U_02589,2026-02-07,Free,North,0
U_02590,2025-03-10,Pro,South,1
U_02591,2025-09-01,Free,East,0
U_02592,2025-10-16,Pro,West,0
U_02593,2023-12-02,Enterprise,North,1
U_02594,2026-06-23,Free,South,0
U_02595,2025-09-09,Enterprise,West,0
U_02596,2023-11-18,Pro,West,0
U_02597,2026-01-03,Free,West,0
U_02598,2024-09-22,Free,East,0
U_02599,2024-01-31,Pro,East,1
U_02600,2026-05-21,Free,North,1
U_02601,2025-03-24,Free,East,1
U_02602,2025-11-05,Free,West,0
U_02603,2023-12-25,Free,East,1
U_02604,2025-11-06,Pro,West,0
U_02605,2023-10-02,Pro,South,1
U_02606,2024-04-10,Enterprise,East,1
U_02607,2024-09-01,Pro,East,0
U_02608,2023-08-18,Pro,West,0
U_02609,2025-04-26,Pro,East,1
U_02610,2024-03-16,Free,East,0
U_02611,2024-06-16,Free,West,0
U_02612,2025-08-25,Pro,South,0
U_02613,2024-10-29,Free,East,1
U_02614,2026-03-06,Pro,East,1
U_02615,2025-05-25,Pro,West,0
U_02616,2026-02-16,Free,South,0
U_02617,2025-03-24,Pro,South,1
U_02618,2026-04-06,Free,East,0
U_02619,2026-02-15,Free,West,0
U_02620,2024-01-28,Free,East,0
U_02621,2025-10-04,Pro,South,0
U_02622,2024-07-30,Pro,East,1
U_02623,2025-10-24,Pro,North,1
U_02624,2025-07-27,Enterprise,North,0
U_02625,2025-12-29,Enterprise,North,0
U_02626,2023-12-10,Free,East,1
U_02627,2024-09-02,Pro,West,0
U_02628,2025-09-25,Free,East,1
U_02629,2026-05-08,Pro,West,1
U_02630,2025-09-09,Free,South,1
U_02631,2023-09-17,Pro,West,0
U_02632,2025-05-06,Free,West,1
U_02633,2023-11-16,Free,North,1
U_02634,2025-03-09,Free,East,0
U_02635,2025-12-05,Pro,East,0
U_02636,2023-11-30,Pro,North,0
U_02637,2026-04-14,Enterprise,South,0
U_02638,2025-07-21,Free,West,0
U_02639,2024-04-29,Enterprise,North,1
U_02640,2024-02-23,Free,East,0
U_02641,2024-11-20,Enterprise,North,0
U_02642,2026-01-11,Free,North,1
U_02643,2025-04-12,Free,East,0
U_02644,2023-12-01,Free,East,0
U_02645,2023-08-24,Enterprise,South,1
U_02646,2023-11-27,Pro,West,1
U_02647,2025-12-02,Free,East,1
U_02648,2024-02-15,Free,West,0
U_02649,2025-03-14,Free,South,0
U_02650,2024-06-06,Free,North,0
U_02651,2025-08-03,Free,North,0
U_02652,2024-09-10,Free,South,0
U_02653,2024-01-02,Pro,South,1
U_02654,2026-02-20,Free,East,0
U_02655,2025-02-25,Enterprise,West,0
U_02656,2025-08-06,Free,North,1
U_02657,2025-12-10,Free,North,0
U_02658,2026-05-09,Free,East,1
U_02659,2023-08-16,Pro,North,0
U_02660,2024-07-31,Pro,North,0
U_02661,2024-01-09,Free,South,1
U_02662,2025-01-17,Free,East,1
U_02663,2026-02-17,Pro,West,0
U_02664,2025-12-02,Pro,North,1
U_02665,2023-09-08,Free,South,0
U_02666,2024-02-12,Free,North,0
U_02667,2025-12-21,Pro,South,1
U_02668,2025-07-26,Free,South,0
U_02669,2024-09-23,Free,East,1
U_02670,2024-12-21,Pro,South,1
U_02671,2024-01-17,Free,West,1
U_02672,2026-01-18,Free,North,0
U_02673,2024-09-24,Free,North,0
U_02674,2026-02-17,Enterprise,East,0
U_02675,2025-05-14,Pro,West,0
U_02676,2023-10-21,Free,North,1
U_02677,2024-07-18,Free,West,1
U_02678,2024-03-19,Free,West,0
U_02679,2026-03-11,Enterprise,West,1
U_02680,2025-04-21,Free,East,0
U_02681,2023-09-17,Free,South,0
U_02682,2024-01-29,Enterprise,East,0
U_02683,2024-08-20,Enterprise,West,0
U_02684,2024-12-12,Free,North,1
U_02685,2025-04-08,Pro,North,0
U_02686,2024-09-18,Pro,West,0
U_02687,2024-08-13,Free,East,1
U_02688,2023-08-08,Free,East,0
U_02689,2025-04-10,Enterprise,East,0
U_02690,2024-07-22,Pro,North,0
U_02691,2023-08-23,Free,West,1
U_02692,2024-12-03,Free,South,1
U_02693,2026-06-18,Pro,South,1
U_02694,2023-09-19,Pro,North,1
U_02695,2024-01-04,Free,East,1
U_02696,2025-07-17,Free,West,1
U_02697,2024-05-18,Free,West,1
U_02698,2024-05-19,Free,East,1
U_02699,2025-01-16,Pro,North,1
U_02700,2024-05-07,Free,North,0
U_02701,2025-03-30,Pro,South,0
U_02702,2025-02-15,Free,West,1
U_02703,2026-05-18,Pro,South,0
U_02704,2026-06-24,Pro,North,0
U_02705,2023-09-07,Pro,North,1
U_02706,2025-03-21,Free,West,0
U_02707,2025-10-31,Free,South,0
U_02708,2026-02-16,Pro,North,0
U_02709,2025-11-04,Pro,South,1
U_02710,2025-06-06,Free,East,1
U_02711,2025-06-08,Pro,East,0
U_02712,2024-08-22,Pro,East,0
U_02713,2024-05-28,Free,North,1
U_02714,2025-11-26,Free,East,1
U_02715,2026-02-17,Pro,South,0
U_02716,2026-04-28,Free,South,1
U_02717,2025-07-28,Free,North,0
U_02718,2024-06-21,Free,West,1
U_02719,2025-10-23,Free,South,0
U_02720,2025-09-28,Free,East,1
U_02721,2025-01-25,Free,South,1
U_02722,2025-06-09,Pro,West,0
U_02723,2024-08-09,Free,South,1
U_02724,2025-03-11,Enterprise,West,0
U_02725,2024-10-07,Pro,North,0
U_02726,2023-10-05,Free,North,0
U_02727,2024-07-26,Free,North,0
U_02728,2024-07-11,Pro,West,1
U_02729,2026-06-20,Free,North,1
U_02730,2024-12-27,Pro,South,1
U_02731,2024-08-27,Pro,West,1
U_02732,2024-04-17,Free,East,0
U_02733,2024-04-08,Free,West,1
U_02734,2024-08-08,Pro,North,0
U_02735,2023-12-24,Free,North,0
U_02736,2023-08-09,Enterprise,East,1
U_02737,2026-02-15,Pro,South,0
U_02738,2024-11-27,Free,North,1
U_02739,2024-11-18,Free,East,1
U_02740,2025-03-30,Free,East,0
U_02741,2024-06-19,Free,East,0
U_02742,2024-01-29,Free,East,1
U_02743,2023-10-11,Free,West,0
U_02744,2024-06-18,Free,East,1
U_02745,2024-06-25,Free,North,1
U_02746,2025-09-14,Free,South,1
U_02747,2025-03-11,Pro,North,1
U_02748,2026-04-27,Free,South,0
U_02749,2024-07-29,Pro,East,0
U_02750,2026-04-10,Free,North,1
U_02751,2025-04-14,Enterprise,East,0
U_02752,2023-10-26,Free,South,1
U_02753,2024-02-08,Free,West,0
U_02754,2025-04-11,Free,East,0
U_02755,2026-06-19,Enterprise,East,1
U_02756,2024-08-16,Free,North,1
U_02757,2025-11-04,Free,South,0
U_02758,2024-10-31,Free,West,1
U_02759,2026-02-12,Free,South,0
U_02760,2023-10-13,Free,South,0
U_02761,2024-12-30,Enterprise,South,1
U_02762,2026-03-17,Pro,West,0
U_02763,2024-05-22,Pro,East,1
U_02764,2024-05-02,Free,West,0
U_02765,2023-08-26,Free,West,1
U_02766,2024-01-24,Free,North,0
U_02767,2024-05-13,Free,North,0
U_02768,2025-08-21,Pro,West,0
U_02769,2024-03-21,Free,South,1
U_02770,2024-09-30,Pro,West,1
U_02771,2024-03-02,Pro,West,1
U_02772,2025-05-05,Pro,South,0
U_02773,2026-02-08,Free,West,1
U_02774,2025-06-22,Free,North,0
U_02775,2024-02-27,Pro,North,1
U_02776,2025-09-22,Free,East,1
U_02777,2026-05-24,Enterprise,West,1
U_02778,2025-05-03,Free,East,1
U_02779,2023-10-25,Free,North,0
U_02780,2025-12-11,Pro,South,0
U_02781,2026-02-20,Pro,East,1
U_02782,2024-07-30,Free,East,0
U_02783,2023-12-25,Pro,West,1
U_02784,2024-02-18,Free,North,1
U_02785,2025-02-24,Free,West,0
U_02786,2026-02-20,Free,South,0
U_02787,2025-06-14,Pro,West,0
U_02788,2026-04-11,Pro,East,0
U_02789,2024-03-15,Free,South,1
U_02790,2024-07-15,Free,South,1
U_02791,2025-10-08,Enterprise,South,1
U_02792,2025-06-23,Pro,West,0
U_02793,2024-10-07,Enterprise,North,0
U_02794,2025-07-25,Free,West,0
U_02795,2024-07-27,Free,North,0
U_02796,2023-10-02,Free,East,1
U_02797,2024-10-16,Enterprise,North,1
U_02798,2023-09-19,Pro,East,0
U_02799,2025-05-30,Free,East,0
U_02800,2024-07-23,Free,South,1
U_02801,2025-01-09,Pro,East,0
U_02802,2025-04-30,Free,West,1
U_02803,2024-05-01,Free,South,0
U_02804,2024-12-07,Free,East,0
U_02805,2023-08-16,Pro,South,1
U_02806,2026-04-14,Free,West,0
U_02807,2025-03-25,Free,North,1
U_02808,2026-06-19,Pro,East,0
U_02809,2023-09-30,Free,North,1
U_02810,2025-05-17,Pro,East,1
U_02811,2025-09-11,Pro,South,0
U_02812,2024-07-17,Free,West,0
U_02813,2023-11-09,Free,South,1
U_02814,2024-01-15,Free,South,0
U_02815,2024-01-01,Enterprise,North,0
U_02816,2025-10-27,Free,North,1
U_02817,2023-11-05,Pro,West,0
U_02818,2025-12-16,Free,North,1
U_02819,2024-10-26,Pro,North,1
U_02820,2025-02-26,Pro,West,1
U_02821,2025-04-20,Free,South,1
U_02822,2025-03-15,Free,South,1
U_02823,2025-07-02,Enterprise,North,1
U_02824,2025-05-04,Pro,North,0
U_02825,2024-07-19,Free,South,0
U_02826,2025-09-29,Free,West,1
U_02827,2024-05-02,Pro,West,1
U_02828,2025-08-29,Pro,North,1
U_02829,2025-10-23,Pro,West,0
U_02830,2025-11-06,Pro,West,0
U_02831,2024-06-26,Free,West,1
U_02832,2025-11-02,Free,West,1
U_02833,2026-06-08,Free,North,0
U_02834,2024-11-27,Free,South,1
U_02835,2024-05-24,Pro,North,0
U_02836,2025-02-09,Free,East,1
U_02837,2026-05-01,Free,West,0
U_02838,2023-12-20,Enterprise,East,0
U_02839,2023-08-11,Pro,North,1
U_02840,2024-12-21,Pro,West,0
U_02841,2025-06-30,Free,South,1
U_02842,2025-11-04,Free,South,0
U_02843,2024-08-22,Pro,East,0
U_02844,2026-06-21,Free,North,1
U_02845,2024-04-01,Pro,North,1
U_02846,2025-10-16,Free,South,1
U_02847,2023-11-05,Free,North,0
U_02848,2023-08-31,Free,North,0
U_02849,2023-12-22,Enterprise,East,0
U_02850,2023-10-05,Free,South,1
U_02851,2025-01-17,Free,South,0
U_02852,2025-03-15,Free,West,1
U_02853,2024-02-11,Free,East,0
U_02854,2026-04-29,Pro,West,1
U_02855,2024-08-25,Pro,West,0
U_02856,2024-01-08,Free,West,0
U_02857,2024-02-07,Free,West,0
U_02858,2025-09-26,Pro,West,0
U_02859,2026-04-10,Free,East,0
U_02860,2024-01-21,Enterprise,South,0
U_02861,2023-09-01,Free,North,1
U_02862,2025-11-08,Free,South,0
U_02863,2024-04-16,Free,North,1
U_02864,2026-06-14,Free,East,1
U_02865,2025-01-14,Free,South,0
U_02866,2025-06-10,Free,North,0
U_02867,2024-08-02,Free,North,0
U_02868,2025-12-02,Pro,South,0
U_02869,2024-12-04,Pro,South,0
U_02870,2024-07-12,Enterprise,North,0
U_02871,2026-03-22,Pro,East,0
U_02872,2023-11-24,Free,East,0
U_02873,2025-09-21,Enterprise,East,1
U_02874,2023-10-10,Pro,South,1
U_02875,2025-06-20,Free,South,1
U_02876,2024-10-03,Free,East,0
U_02877,2026-02-08,Free,South,1
U_02878,2023-10-04,Free,North,0
